created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleaned_text
Mon Nov 06 03:04:04 +0000 2023,1721362788130619854,Pemerintah Kota Administrasi Jakarta Barat menyiapkan sekitar 4.100 ember bibit nyamuk dengan bakteri wolbachia yang digunakan untuk menanggulangi Demam Berdarah Dengue (DBD).  #PemkotJB https://t.co/lawPATQU4F,0,0,0,0,in,587872495,1721362788130619854,kotajakbar,https://twitter.com/kotajakbar/status/1721362788130619854,pemerintah kota administrasi jakarta barat menyiapkan sekitar 4.100 ember bibit nyamuk dengan bakteri wolbachia yang digunakan untuk menanggulangi demam berdarah dengue (dbd).   https://t.co/lawpatqu4f
Wed Feb 28 20:16:40 +0000 2024,1762934866243358797,"Los mosquitos con Wolbachia se han usado satisfactoriamente en Singapur, Tailandia, México y Australia. Puerto Rico está liberando mosquitos con Wolbachia.",0,1,0,1,es,1186637911082577923,1762928565023035680,punkbearx,https://twitter.com/punkbearx/status/1762934866243358797,"los mosquitos con wolbachia se han usado satisfactoriamente en singapur, tailandia, méxico y australia. puerto rico está liberando mosquitos con wolbachia."
Wed Feb 28 20:16:39 +0000 2024,1762934863709999415,"Los científicos introdujeron la Wolbachia en los huevos de mosquitos Ae. aegypti, cuando mosquitos macho Ae. aegypti con Wolbachia se aparean con mosquitos hembra silvestres que no tienen Wolbachia, los huevos no producen crías. Reduciendo la cantidad de mosquitos Ae. aegypti.",0,1,0,0,es,1186637911082577923,1762928565023035680,punkbearx,https://twitter.com/punkbearx/status/1762934863709999415,"los científicos introdujeron la wolbachia en los huevos de mosquitos ae. aegypti, cuando mosquitos macho ae. aegypti con wolbachia se aparean con mosquitos hembra silvestres que no tienen wolbachia, los huevos no producen crías. reduciendo la cantidad de mosquitos ae. aegypti."
Wed Feb 28 20:16:39 +0000 2024,1762934860446933083,"La Agencia de Protección ambiental de los EUA (EPA. Sí, como en la película de los Simpsons) ha registrado mosquitos con Wolbachia para evaluar su eficacia en la reducción de las cantidades de mosquitos Ae. aegypti, no otros tipos de mosquitos. https://t.co/M6BUeMqUOe",0,1,0,0,es,1186637911082577923,1762928565023035680,punkbearx,https://twitter.com/punkbearx/status/1762934860446933083,"la agencia de protección ambiental de los eua (epa. sí, como en la película de los simpsons) ha registrado mosquitos con wolbachia para evaluar su eficacia en la reducción de las cantidades de mosquitos ae. aegypti, no otros tipos de mosquitos. https://t.co/m6buemquoe"
Wed Feb 28 20:16:33 +0000 2024,1762934835432104154,"La Wolbachia es una bacteria común que se encuentra en 6 de cada 10 de todos los tipos de insectos del mundo, como mariposas, abejas y escarabajos. La bacteria Wolbachia no puede enfermar a las personas ni a los animales (por ejemplo, peces, aves, mascotas).",0,1,1,1,es,1186637911082577923,1762928565023035680,punkbearx,https://twitter.com/punkbearx/status/1762934835432104154,"la wolbachia es una bacteria común que se encuentra en 6 de cada 10 de todos los tipos de insectos del mundo, como mariposas, abejas y escarabajos. la bacteria wolbachia no puede enfermar a las personas ni a los animales (por ejemplo, peces, aves, mascotas)."
Wed Feb 28 19:51:38 +0000 2024,1762928565023035680,"¡Aguanten!   Antes que Ecuador ponga a calentar a su mejor plan de contingencia, déjenme hablarles de los mosquitos con Wolbachia para controlar los mosquitos Aedes aegypti. 🧵 https://t.co/sYd44rDcPL",1,1,3,1,es,1186637911082577923,1762928565023035680,punkbearx,https://twitter.com/punkbearx/status/1762928565023035680,"¡aguanten!   antes que ecuador ponga a calentar a su mejor plan de contingencia, déjenme hablarles de los mosquitos con wolbachia para controlar los mosquitos aedes aegypti. 🧵 https://t.co/syd44rdcpl"
Wed Feb 28 19:02:46 +0000 2024,1762916266895966228,"E tem mais ainda no 1º texto:   O país será o primeiro a lançar um programa nacional para liberar mosquitos modificados com Wolbachia, que devem proteger até 70 milhões de pessoas da dengue nos próximos 10 anos.   (+)""",0,1,0,1,pt,62275464,1762914193559130328,edcordel,https://twitter.com/edcordel/status/1762916266895966228,"e tem mais ainda no 1º texto:   o país será o primeiro a lançar um programa nacional para liberar mosquitos modificados com wolbachia, que devem proteger até 70 milhões de pessoas da dengue nos próximos 10 anos.   (+)"""
Wed Feb 28 19:00:15 +0000 2024,1762915634571014250,"Lá pelas tantas lemos isso:   Autoridades de saúde brasileiras em cinco cidades têm liberado nuvens de mosquitos Aedes aegypti cultivados em laboratório infectados com a bactéria Wolbachia, que impede a transmissão do vírus da dengue para humanos"", informa Harvard Public Health""",0,1,0,1,pt,62275464,1762914193559130328,edcordel,https://twitter.com/edcordel/status/1762915634571014250,"lá pelas tantas lemos isso:   autoridades de saúde brasileiras em cinco cidades têm liberado nuvens de mosquitos aedes aegypti cultivados em laboratório infectados com a bactéria wolbachia, que impede a transmissão do vírus da dengue para humanos"", informa harvard public health"""
Wed Feb 28 16:19:35 +0000 2024,1762875201313005892,⚡️ 🇧🇷 Dengue fever cases in Brazil increased by 400% after the release of gene-edited mosquitos supported by the Gates Foundation. The World Mosquito Program aims to protect 70 million people from dengue fever over 10 years using Wolbachia-modified… https://t.co/LvL6kQAYQy https://t.co/8K8XlPcsJZ,0,0,0,0,en,4782164908,1762875201313005892,RiskMapOfficial,https://twitter.com/RiskMapOfficial/status/1762875201313005892,⚡️ 🇧🇷 dengue fever cases in brazil increased by 400% after the release of gene-edited mosquitos supported by the gates foundation. the world mosquito program aims to protect 70 million people from dengue fever over 10 years using wolbachia-modified… https://t.co/lvl6kqayqy https://t.co/8k8xlpcsjz
Wed Feb 28 16:18:02 +0000 2024,1762874811464777879,"«Les autorités sanitaires brésiliennes ont relâché les moustiques infectés par la bactérie Wolbachia dans cinq villes.  Moins d'un an après cette annonce, le nombre de cas de dengue au Brésil n'a pas diminué, mais a fortement augmenté.»",0,0,0,0,fr,1312497391271018499,1762874811464777879,EstelleMiousse,https://twitter.com/EstelleMiousse/status/1762874811464777879,"«les autorités sanitaires brésiliennes ont relâché les moustiques infectés par la bactérie wolbachia dans cinq villes.  moins d'un an après cette annonce, le nombre de cas de dengue au brésil n'a pas diminué, mais a fortement augmenté.»"
Wed Feb 28 14:46:12 +0000 2024,1762851699876577499,"Come and join us for the next Distinguished Speaker Seminar at 3pm on 1st March with Dr. Luis Teixeira delivering a talk on Genetic bases of growth regulation in the endosymbiont Wolbachia"" https://t.co/C4PVytgrnZ Location: MPI-IS seminar room #dsss @MPI_IS https://t.co/QzPeZg4fjl""",0,0,0,2,en,970613535272243200,1762851699876577499,MPI_Bio,https://twitter.com/MPI_Bio/status/1762851699876577499,"come and join us for the next distinguished speaker seminar at 3pm on 1st march with dr. luis teixeira delivering a talk on genetic bases of growth regulation in the endosymbiont wolbachia"" https://t.co/c4pvytgrnz location: mpi-is seminar room   https://t.co/qzpezg4fjl"""
Wed Feb 28 14:18:42 +0000 2024,1762844779111465217,"Hoje somos a primeira cidade totalmente coberta pelo método Wolbachia e estamos colhendo os frutos dessa parceria, que está trazendo resultados importantes para a saúde da população!",0,1,1,3,pt,62613320,1762844771020595564,_RodrigoNeves_,https://twitter.com/_RodrigoNeves_/status/1762844779111465217,"hoje somos a primeira cidade totalmente coberta pelo método wolbachia e estamos colhendo os frutos dessa parceria, que está trazendo resultados importantes para a saúde da população!"
Wed Feb 28 13:50:36 +0000 2024,1762837708810961319,"@silvano_trotta Des effets prouvés :  Au Brésil, des lâchers de moustiques Wolbachia ont déjà eu lieu régulièrement dans cinq grandes villes du pays, dont la capitale, Rio de Janeiro. D’après le WMP, dans ces métropoles, le nombre de cas de dengue a été réduit de 76 %,  https://t.co/XvEFHQJAch",0,0,1,2,fr,512273147,1762727461777789228,DSchauber,https://twitter.com/DSchauber/status/1762837708810961319,"des effets prouvés :  au brésil, des lâchers de moustiques wolbachia ont déjà eu lieu régulièrement dans cinq grandes villes du pays, dont la capitale, rio de janeiro. d’après le wmp, dans ces métropoles, le nombre de cas de dengue a été réduit de 76 %,  https://t.co/xvefhqjach"
Wed Feb 28 13:46:34 +0000 2024,1762836696301740335,@therealbuni Son los mosquitos de bill Gates. /WOLBACHIA/,0,0,0,0,es,1211270894997229568,1762677371692331050,okram24,https://twitter.com/okram24/status/1762836696301740335,son los mosquitos de bill gates. /wolbachia/
Wed Feb 28 13:18:06 +0000 2024,1762829529591198016,Dinkes Jabar: Nyamuk Wolbachia di Ujungberung Belum Berdampak https://t.co/1yh3jkT9LY,0,0,1,0,in,1318853792893300737,1762829529591198016,IDNTimesJabar,https://twitter.com/IDNTimesJabar/status/1762829529591198016,dinkes jabar: nyamuk wolbachia di ujungberung belum berdampak https://t.co/1yh3jkt9ly
Wed Feb 28 12:34:44 +0000 2024,1762818617865846958,"What went wrong in Peru @BillGates? The World Mosquito Program has bred a type of mosquito that carries Wolbachia, a virus-blocking bacteria that prevents these mosquitoes and their offspring from spreading illnesses like malaria en dengue. https://t.co/3xnTbCTuky via @billgates",1,13,72,123,en,40919888,1762818617865846958,margabult,https://twitter.com/margabult/status/1762818617865846958,"what went wrong in peru ? the world mosquito program has bred a type of mosquito that carries wolbachia, a virus-blocking bacteria that prevents these mosquitoes and their offspring from spreading illnesses like malaria en dengue. https://t.co/3xntbctuky via"
Wed Feb 28 10:01:49 +0000 2024,1762780134166204920,"Community action is our secret weapon against #dengue. 🌍  In fact, our #Wolbachia method's success in communities worldwide demonstrates what we can achieve together. Read about our journey in our latest blog: https://t.co/fT6QHyvBBA #diversityandinclusion #GEDSI https://t.co/Hptec1ccpA",0,0,7,15,en,1406420442,1762780134166204920,WMPglobal,https://twitter.com/WMPglobal/status/1762780134166204920,"community action is our secret weapon against . 🌍  in fact, our  method's success in communities worldwide demonstrates what we can achieve together. read about our journey in our latest blog: https://t.co/ft6qhyvbba   https://t.co/hptec1ccpa"
Wed Feb 28 09:20:57 +0000 2024,1762769849674236390,"4-5) Wolbachia dans cinq villes.  Moins d'un an après cette annonce, le nombre de cas de dengue au Brésil n'a pas diminué, mais a fortement augmenté.  Le Programme mondial contre les moustiques a reçu une injection financière de 50 millions de dollars, notamment de la part de la",0,1,0,0,fr,1462561709088989189,1762769836961079602,moloubakotty,https://twitter.com/moloubakotty/status/1762769849674236390,"4-5) wolbachia dans cinq villes.  moins d'un an après cette annonce, le nombre de cas de dengue au brésil n'a pas diminué, mais a fortement augmenté.  le programme mondial contre les moustiques a reçu une injection financière de 50 millions de dollars, notamment de la part de la"
Wed Feb 28 08:42:26 +0000 2024,1762760155878277552,"@truthscant Pretty minor intervention, the Wolbachia one mentioned here, irradiated males are even less messing around with genetics.  Oxitec and similar are true GMOs.  All of them work, and some of this research goes back to the 1960s or earlier.",0,0,0,0,en,1328179688,1754155764543844580,jdkl81,https://twitter.com/jdkl81/status/1762760155878277552,"pretty minor intervention, the wolbachia one mentioned here, irradiated males are even less messing around with genetics.  oxitec and similar are true gmos.  all of them work, and some of this research goes back to the 1960s or earlier."
Wed Feb 28 07:09:33 +0000 2024,1762736780988596529,@KaurTweets @Symbionticism Congratulations 🥳🎉🍾 I am very happy for you! Hope you will make it to Wolbachia 2025 in Japan for a catch-up!,0,1,0,1,en,2247026233,1762293451767402655,EwaChrostek,https://twitter.com/EwaChrostek/status/1762736780988596529,congratulations 🥳🎉🍾 i am very happy for you! hope you will make it to wolbachia 2025 in japan for a catch-up!
Wed Feb 28 02:40:56 +0000 2024,1762669183244898440,"“Brazilian health officials in five cities have been releasing clouds of lab-grown Aedes aegypti mosquitoes infected with Wolbachia bacteria, which prevents dengue virus transmission to humans,” Harvard Public Health reported in August 2023.",0,1,0,0,en,100027770,1762669181231595824,BonaMarcio,https://twitter.com/BonaMarcio/status/1762669183244898440,"“brazilian health officials in five cities have been releasing clouds of lab-grown aedes aegypti mosquitoes infected with wolbachia bacteria, which prevents dengue virus transmission to humans,” harvard public health reported in august 2023."
Wed Feb 28 01:16:58 +0000 2024,1762648052853358862,@Marina_Ibrahims Bahaya denggi.... Mesti banyak tempat pembiakan nyamuk aedes... Kne usaha dapatkan nyamuk wolbachia bagi kurangkan populasi nyamuk aedes,0,0,0,0,in,1119463766075133952,1762321208358613309,Izman09198317,https://twitter.com/Izman09198317/status/1762648052853358862,bahaya denggi.... mesti banyak tempat pembiakan nyamuk aedes... kne usaha dapatkan nyamuk wolbachia bagi kurangkan populasi nyamuk aedes
Tue Feb 27 23:58:02 +0000 2024,1762628186532135129,"4/8: La Wolbachia es una bacteria que, introducida en mosquitos Aedes aegypti, reduce su capacidad de transmitir virus. Este método es seguro, natural y respaldado por la ciencia. #InnovacionEnSalud",0,1,0,0,es,25518830,1762628178894270656,devnull_ar,https://twitter.com/devnull_ar/status/1762628186532135129,"4/8: la wolbachia es una bacteria que, introducida en mosquitos aedes aegypti, reduce su capacidad de transmitir virus. este método es seguro, natural y respaldado por la ciencia."
Tue Feb 27 23:58:01 +0000 2024,1762628183600304195,"3/8: El World Mosquito Program (@WorldMosquitoProgram), una iniciativa global, utiliza la bacteria Wolbachia para controlar enfermedades como el dengue. No están creando mosquitos dañinos, sino todo lo contrario. #Wolbachia",0,1,0,0,es,25518830,1762628178894270656,devnull_ar,https://twitter.com/devnull_ar/status/1762628183600304195,"3/8: el world mosquito program (), una iniciativa global, utiliza la bacteria wolbachia para controlar enfermedades como el dengue. no están creando mosquitos dañinos, sino todo lo contrario."
Tue Feb 27 23:34:51 +0000 2024,1762622351051817148,@vectorgen Maybe this is why Dengue Cases in Brazil are surging at an unprecedented rate!   Wolbachia is not working as expected.  Now what? Rush out a vaccine? https://t.co/k3fGl7p9zN,1,1,1,4,en,717453072646012928,1762618137973817559,Omar_Akbari_,https://twitter.com/Omar_Akbari_/status/1762622351051817148,maybe this is why dengue cases in brazil are surging at an unprecedented rate!   wolbachia is not working as expected.  now what? rush out a vaccine? https://t.co/k3fgl7p9zn
Tue Feb 27 22:18:51 +0000 2024,1762603228829561274,"“Pode parecer premissa de filme de terror, ou de praga bíblica, mas o Programa Mundial contra Mosquitos planeja liberar cinco bilhões de mosquitos no Brasil. Os bilhões de insetos serão liberados com uma bactéria chamada Wolbachia https://t.co/LmZWx6SH3D https://t.co/aU3Gk7x39H",0,0,1,1,pt,1569393018502889480,1762603228829561274,osbarbarosnet,https://twitter.com/osbarbarosnet/status/1762603228829561274,"“pode parecer premissa de filme de terror, ou de praga bíblica, mas o programa mundial contra mosquitos planeja liberar cinco bilhões de mosquitos no brasil. os bilhões de insetos serão liberados com uma bactéria chamada wolbachia https://t.co/lmzwx6sh3d https://t.co/au3gk7x39h"
Tue Feb 27 21:13:03 +0000 2024,1762586666705863162,Como a Wolbachia atua no controle da dengue | Instituto Oswaldo Cruz https://t.co/F99Zs8Q9ZC,0,0,0,0,pt,557805405,1762586666705863162,mariasilviabr,https://twitter.com/mariasilviabr/status/1762586666705863162,como a wolbachia atua no controle da dengue | instituto oswaldo cruz https://t.co/f99zs8q9zc
Tue Feb 27 21:02:25 +0000 2024,1762583992891588845,anna clara acabou de entrar no projeto da wolbachia.......... me perdoem amigos eu sei q disse q não ia arrumar mais nd p fazer.,0,1,0,3,pt,3388362592,1762583992891588845,spowderbatgurl,https://twitter.com/spowderbatgurl/status/1762583992891588845,anna clara acabou de entrar no projeto da wolbachia.......... me perdoem amigos eu sei q disse q não ia arrumar mais nd p fazer.
Tue Feb 27 21:00:02 +0000 2024,1762583389897716092,"@HerberthCuba  La bacteria Wolbachia está dentro de las células de los insectos y otros con capacidad para manipular su reproducción, por tanto, es un agente de control biológico.  Más Artículos: https://t.co/4sbQL43MQo https://t.co/Z5H4aHDMN3 https://t.co/eZDnfpw9WT",0,0,0,0,es,2398535522,1762583389897716092,elmontonero_pe,https://twitter.com/elmontonero_pe/status/1762583389897716092,"la bacteria wolbachia está dentro de las células de los insectos y otros con capacidad para manipular su reproducción, por tanto, es un agente de control biológico.  más artículos: https://t.co/4sbql43mqo https://t.co/z5h4ahdmn3 https://t.co/ezdnfpw9wt"
Tue Feb 27 17:06:22 +0000 2024,1762524588343255093,"...Estado do RS e o Governo Federal também assuma sua responsabilidade e faça seu dever de casa. Salto do Jacuí em ação no combate à dengue! 💪  *O método Wolbachia consiste em modificar o mosquito em laboratório, com a inserção da bactéria wolbachia...",0,1,0,0,pt,1352219238438731781,1762524585939865791,CleresRevelante,https://twitter.com/CleresRevelante/status/1762524588343255093,"...estado do rs e o governo federal também assuma sua responsabilidade e faça seu dever de casa. salto do jacuí em ação no combate à dengue! 💪  *o método wolbachia consiste em modificar o mosquito em laboratório, com a inserção da bactéria wolbachia..."
Tue Feb 27 16:22:26 +0000 2024,1762513530614436348,"@Rios_Nacif @msaludpy @mariatbaran Si 👍 en Paraguay se está desarrollando algo similar (usando la bacteria “wolbachia”), pero independientemente (sin vínculo con el proyecto en Colombia), por investigadores paraguayos en la FPUNA (contacto : Dr. Christian Schaerer)",0,0,0,0,es,4874440480,1762149745047269839,enriquerchv,https://twitter.com/enriquerchv/status/1762513530614436348,"si 👍 en paraguay se está desarrollando algo similar (usando la bacteria “wolbachia”), pero independientemente (sin vínculo con el proyecto en colombia), por investigadores paraguayos en la fpuna (contacto : dr. christian schaerer)"
Tue Feb 27 16:19:40 +0000 2024,1762512834036932946,@Rios_Nacif @msaludpy @mariatbaran Los mosquitos NO están modificados genéticamente!! El proyecto consta que los mosquitos serán contaminados (cada uno) con una bacteria llamada wolbachia (sin efecto para el ser humano pero afecta a los mosquitos reduciendo su capacidad al mínimo posible).,0,0,0,0,es,4874440480,1762149745047269839,enriquerchv,https://twitter.com/enriquerchv/status/1762512834036932946,los mosquitos no están modificados genéticamente!! el proyecto consta que los mosquitos serán contaminados (cada uno) con una bacteria llamada wolbachia (sin efecto para el ser humano pero afecta a los mosquitos reduciendo su capacidad al mínimo posible).
Tue Feb 27 15:49:30 +0000 2024,1762505244401913878,"@sinelvicio Podemos dudar hasta el amanecer todo lo que queramos sobre sus reales intenciones"" pero, por ahora, lo que interesa es si está tecnología, mosquitos infectados con Wolbachia (y los mosquitos Oxitec) funciona o no. La evidencia NOS dice que sí funciona y eso es lo que importa.""",0,1,0,0,es,233009730,1762498514712719862,LuisDeStefano,https://twitter.com/LuisDeStefano/status/1762505244401913878,"podemos dudar hasta el amanecer todo lo que queramos sobre sus reales intenciones"" pero, por ahora, lo que interesa es si está tecnología, mosquitos infectados con wolbachia (y los mosquitos oxitec) funciona o no. la evidencia nos dice que sí funciona y eso es lo que importa."""
Tue Feb 27 15:30:23 +0000 2024,1762500431693877593,"@SenadoFederal E o “Método Wolbachia”, flopou?",0,0,0,0,pt,49967342,1762432396857839895,leandroneiva,https://twitter.com/leandroneiva/status/1762500431693877593,"e o “método wolbachia”, flopou?"
Tue Feb 27 14:18:20 +0000 2024,1762482302771151294,vaccines &amp  🦟 #wolbachia?,0,0,0,0,es,6107302,1762482302771151294,syawal,https://twitter.com/syawal/status/1762482302771151294,vaccines &amp  🦟 ?
Tue Feb 27 14:01:49 +0000 2024,1762478142256447543,"SE JÁ SE SABE HÁ ANOS, INCLUSIVE NO BRASIL, POR QUE NÃO FOI IMPLEMENTADO??? WOLBACHIA: A BACTÉRIA QUE PODE ACABAR COM A DENGUE https://t.co/PUUZpMKMLW via @YouTube",0,0,0,0,pt,1596437771043971078,1762478142256447543,Carlospardal72,https://twitter.com/Carlospardal72/status/1762478142256447543,"se já se sabe há anos, inclusive no brasil, por que não foi implementado??? wolbachia: a bactéria que pode acabar com a dengue https://t.co/puuzpmkmlw via"
Tue Feb 27 13:05:29 +0000 2024,1762463968646647972,"TVR 120 - Komisi IX DPR RI : Harus Ada Kajian Dalam Implementasi Wolbachia  Anggota Komisi IX DPR RI, Netty Prasetiyani meminta Pemerintah untuk melakukan kajian analisis risiko akibat dari implementasi teknologi Wolbachia  #TVRParlemen  #DPRRI #TVR120 https://t.co/72aWJYM4Xp",0,0,0,2,in,1389817105722187778,1762463968646647972,tvr_parlemen,https://twitter.com/tvr_parlemen/status/1762463968646647972,"tvr 120 - komisi ix dpr ri : harus ada kajian dalam implementasi wolbachia  anggota komisi ix dpr ri, netty prasetiyani meminta pemerintah untuk melakukan kajian analisis risiko akibat dari implementasi teknologi wolbachia      https://t.co/72awjym4xp"
Tue Feb 27 12:54:25 +0000 2024,1762461184362500520,"“Release Wolbachia-modified mosquitoes...expected to protect up to 70mil ppl from dengue fever...Now a year after the mosquito initiative began,DENGUE CASES HAVE RISEN SHARPLY RATHER THAN FALLEN #DontWorryTheresAVaccine🙄 https://t.co/L0OpP0ujAe #topoli #onpoli #canpoli #cndpoli""",0,0,0,0,en,1721159304584069120,1762461184362500520,Angel777Ea34727,https://twitter.com/Angel777Ea34727/status/1762461184362500520,"“release wolbachia-modified mosquitoes...expected to protect up to 70mil ppl from dengue fever...now a year after the mosquito initiative began,dengue cases have risen sharply rather than fallen 🙄 https://t.co/l0opp0ujae    """
Tue Feb 27 10:13:41 +0000 2024,1762420730942169118,"шаг 1. В Бразилии запустили инициативу по выпуску комаров зараженных бактерией Wolbachia, которая предотвращает передачу вируса денге человеку  шаг 2. В Бразилии в пять увеличилось число случаев лихорадки денге  шаг 3. Бразилия срочно закупает миллионы доз вакцины  Что важно? ⬇",0,1,13,16,ru,1516018933911982088,1762420730942169118,MaNuL_info,https://twitter.com/MaNuL_info/status/1762420730942169118,"шаг 1. в бразилии запустили инициативу по выпуску комаров зараженных бактерией wolbachia, которая предотвращает передачу вируса денге человеку  шаг 2. в бразилии в пять увеличилось число случаев лихорадки денге  шаг 3. бразилия срочно закупает миллионы доз вакцины  что важно? ⬇"
Tue Feb 27 07:44:00 +0000 2024,1762383062334324775,"PRESS RELEASE: In horror year for Dengue, #Laos capital sees 60% drop in cases: #Wolbachia mosquitos are a safe, cost-effective, and sustainable solution for preventing dengue in the long-term"" - Luke Ebbs @save_children Country Director in Laos.  https://t.co/1EFoPr5oej https://t.co/8fKJC8m9ci""",0,0,0,4,en,1148028992,1762383062334324775,Save_GlobalNews,https://twitter.com/Save_GlobalNews/status/1762383062334324775,"press release: in horror year for dengue,  capital sees 60% drop in cases:  mosquitos are a safe, cost-effective, and sustainable solution for preventing dengue in the long-term"" - luke ebbs  country director in laos.  https://t.co/1efopr5oej https://t.co/8fkjc8m9ci"""
Tue Feb 27 06:19:00 +0000 2024,1762361673204338877,@tatiann69922625 @tatiann69922625 erratum: c'est bien Wolbachia et non Beauveria le champignon qui empeche le moustique d'être vecteur du virus de la dengue,0,0,0,1,fr,1151971474535616512,1762355890303180840,DavidG17935784,https://twitter.com/DavidG17935784/status/1762361673204338877,erratum: c'est bien wolbachia et non beauveria le champignon qui empeche le moustique d'être vecteur du virus de la dengue
Tue Feb 27 06:12:44 +0000 2024,1762360095940501702,"@tatiann69922625 En Australie, en NC on utilise une lutte bio: Des moustiques infectés par le champignon Wolbachia sont mis dans les quartiers dans de pots accrochés aux arbres, ça permet de reprendre le champignon aux m. sauvages -empêche le virus dengue"" d'être transporté par les m. infectés""",0,2,0,0,fr,1151971474535616512,1762355890303180840,DavidG17935784,https://twitter.com/DavidG17935784/status/1762360095940501702,"en australie, en nc on utilise une lutte bio: des moustiques infectés par le champignon wolbachia sont mis dans les quartiers dans de pots accrochés aux arbres, ça permet de reprendre le champignon aux m. sauvages -empêche le virus dengue"" d'être transporté par les m. infectés"""
Tue Feb 27 00:14:33 +0000 2024,1762269954416517289,Dive into the world of #Wolbachia with one-of-a-kind journal club activity! Get ready to geek out and explore the wonders together with @WolbachiaProj. 🤓🔬 📰@srbordenstein,0,0,2,18,en,126230801,1762269954416517289,KaurTweets,https://twitter.com/KaurTweets/status/1762269954416517289,dive into the world of  with one-of-a-kind journal club activity! get ready to geek out and explore the wonders together with . 🤓🔬 📰
Mon Feb 26 22:44:16 +0000 2024,1762247236853895273,"Los mosquitos con Wolbachia se liberan para evitar que se propague el dengue, Zika y chikungunya🚫   Los mosquitos con Wolbachia son liberados para reproducirse con los mosquitos silvestres. Con el tiempo, la mayoría de los mosquitos en tu área llevarán la Wolbachia🦟 https://t.co/tPMdLzAnVm",0,0,0,2,es,1693990268964651008,1762247236853895273,wmpelsalvador,https://twitter.com/wmpelsalvador/status/1762247236853895273,"los mosquitos con wolbachia se liberan para evitar que se propague el dengue, zika y chikungunya🚫   los mosquitos con wolbachia son liberados para reproducirse con los mosquitos silvestres. con el tiempo, la mayoría de los mosquitos en tu área llevarán la wolbachia🦟 https://t.co/tpmdlzanvm"
Tue Feb 27 03:05:18 +0000 2024,1762312927195845049,"COINCIDENCE? --- In Brazil, the UN World Mosquito Program first began releasing millions of Wolbachia (gene-edited) mosquitoes in September 2014 to combat the spread of Dengue Fever. Currently, in Brazil, Dengue fever cases have surged 300% more than the same period of 2023. https://t.co/n8LLDI9bV1",0,0,0,1,en,1666477443673145344,1762312927195845049,TruePayTreeAt,https://twitter.com/TruePayTreeAt/status/1762312927195845049,"coincidence? --- in brazil, the un world mosquito program first began releasing millions of wolbachia (gene-edited) mosquitoes in september 2014 to combat the spread of dengue fever. currently, in brazil, dengue fever cases have surged 300% more than the same period of 2023. https://t.co/n8lldi9bv1"
Tue Feb 27 02:14:50 +0000 2024,1762300226612654144,@AnikstVsoloko They can male asexyal mites turn sexual by adding a single bacteria called wolbachia.,0,1,0,1,en,1607444952245571585,1762250879233614007,gordonscherer2,https://twitter.com/gordonscherer2/status/1762300226612654144,they can male asexyal mites turn sexual by adding a single bacteria called wolbachia.
Mon Feb 26 20:42:33 +0000 2024,1762216604954153268,Verily Debug is collaborating with the National Environment Agency (NEA) to expand Project Wolbachia. Learn more ⤵️ https://t.co/PwzCrfUoHu,0,0,0,1,en,4407836079,1762216604954153268,Verily,https://twitter.com/Verily/status/1762216604954153268,verily debug is collaborating with the national environment agency (nea) to expand project wolbachia. learn more ⤵️ https://t.co/pwzcrfuohu
Mon Feb 26 20:08:01 +0000 2024,1762207911650963574,"🦟 En Colombia armó un mega criadero con 30 millones de mosquitos por semana para erradicar epidemias como #dengue, zika, chikungunya y fiebre amarilla.  🦟🦟 Los mosquitos están siendo liberados e inoculados con la bacteria Wolbachia que desactiva los virus. https://t.co/e9ykQf5EKB",1,2,1,3,es,720478634,1762207911650963574,ElEconomista_,https://twitter.com/ElEconomista_/status/1762207911650963574,"🦟 en colombia armó un mega criadero con 30 millones de mosquitos por semana para erradicar epidemias como , zika, chikungunya y fiebre amarilla.  🦟🦟 los mosquitos están siendo liberados e inoculados con la bacteria wolbachia que desactiva los virus. https://t.co/e9ykqf5ekb"
Mon Feb 26 19:37:16 +0000 2024,1762200173873156502,"Como parte de los esfuerzos para erradicar al dengue, zika y chikungunya, equipos del Ministerio de @SaludSV realizan liberaciones periódicas de mosquitos con Wolbachia, una bacteria que limita la capacidad de estos insectos para propagar enfermedades. https://t.co/5PWBZTTENy",0,0,0,0,es,982416919679692800,1762200173873156502,EsNoticia_sv,https://twitter.com/EsNoticia_sv/status/1762200173873156502,"como parte de los esfuerzos para erradicar al dengue, zika y chikungunya, equipos del ministerio de  realizan liberaciones periódicas de mosquitos con wolbachia, una bacteria que limita la capacidad de estos insectos para propagar enfermedades. https://t.co/5pwbztteny"
Mon Feb 26 18:59:22 +0000 2024,1762190639326744858,"Los mosquitos machos con Wolbachia al aparearse con m. hembras silvestres sin la bacteria, los huevos no producen crías, de esa forma disminuyendo la población de mosquitos. Estos mosquitos se han usado en Singapur, Tailandia, México y Australia con buenos resultados.",0,1,1,3,es,1574539414566588418,1762190636772430079,nic_gonzal3z,https://twitter.com/nic_gonzal3z/status/1762190639326744858,"los mosquitos machos con wolbachia al aparearse con m. hembras silvestres sin la bacteria, los huevos no producen crías, de esa forma disminuyendo la población de mosquitos. estos mosquitos se han usado en singapur, tailandia, méxico y australia con buenos resultados."
