created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleaned_text
Wed Dec 13 08:25:23 +0000 2023,1734852002151338461,"Di saat semua sibuk sama debat, rakyat harus berjuang karena penyebaran virus dan nyamuk wolbachia untuk meracuni rakyat, tidak ada yang ngeh. Anies belum berkuasa, tapi rakyat dijejali berbagai penyakit dan virus oleh rezim ini. Rakyat dialihkan dengan acara #DebatCapres https://t.co/LiZ8Ai0S52",0,0,0,0,in,1708190467425484800,1734852002151338461,xineibn,https://twitter.com/xineibn/status/1734852002151338461,"di saat semua sibuk sama debat, rakyat harus berjuang karena penyebaran virus dan nyamuk wolbachia untuk meracuni rakyat, tidak ada yang ngeh. anies belum berkuasa, tapi rakyat dijejali berbagai penyakit dan virus oleh rezim ini. rakyat dialihkan dengan acara"
Wed Dec 13 01:08:36 +0000 2023,1734742081057525984,"Selasa 12/12/23, Bhabinkamtibmas Kelurahan Berebas Tengah Aiptu Rudiantoro  melaksa ka. Pendampingan  pelaksanaan kegiatan ceremonial rilis perdana peletakkan ember nyamuk aeder ber wolbachia* dilingkungan RT 15 dan RT 10 Kel berebas tengah  #divhumaspolri #spripimpolri https://t.co/WgZ2AJyrMB",2,0,2,1,in,1586968739622240256,1734742081057525984,PolsekBonsel,https://twitter.com/PolsekBonsel/status/1734742081057525984,"selasa 12/12/23, bhabinkamtibmas kelurahan berebas tengah aiptu rudiantoro  melaksa ka. pendampingan  pelaksanaan kegiatan ceremonial rilis perdana peletakkan ember nyamuk aeder ber wolbachia* dilingkungan rt 15 dan rt 10 kel berebas tengah"
Tue Dec 12 11:03:34 +0000 2023,1734529421900714168,"Kasus DBD Tidak Tinggi, Alasan Nyamuk Wolbachia Tidak Diterapkan di Surabaya. 👇  Kepala Dinas Kesehatan Kota Surabaya, Nanik Sukristina mengatakan kota pahlawan tak masuk prioritas… https://t.co/Qzh5tUnvPI #PendidikanKesehatan #Nyamukdemamberdarah via @beritajatimcom",0,0,0,0,in,21287066,1734529421900714168,beritajatimcom,https://twitter.com/beritajatimcom/status/1734529421900714168,"kasus dbd tidak tinggi, alasan nyamuk wolbachia tidak diterapkan di surabaya. 👇  kepala dinas kesehatan kota surabaya, nanik sukristina mengatakan kota pahlawan tak masuk prioritas…    via"
Tue Dec 12 05:50:35 +0000 2023,1734450655979589850,Mengakhiri Dominasi Demam Berdarah: Perjalanan Revolusioner Nyamuk Wolbachia di Indonesia https://t.co/xI2qF7jf4i,0,0,0,0,in,23786106,1734450655979589850,kompasiana,https://twitter.com/kompasiana/status/1734450655979589850,mengakhiri dominasi demam berdarah: perjalanan revolusioner nyamuk wolbachia di indonesia
Tue Dec 12 05:36:12 +0000 2023,1734447037939429766,Berantas DBD Dengan Nyamuk Wolbachia Merupakan Rekayasa Genetika | NEWS OR HOAX https://t.co/vnomTBU3ls,0,0,0,1,in,71436318,1734447037939429766,KompasTV,https://twitter.com/KompasTV/status/1734447037939429766,berantas dbd dengan nyamuk wolbachia merupakan rekayasa genetika | news or hoax
Tue Dec 12 04:02:33 +0000 2023,1734423467511161211,Dinkes ungkap Kota Pahlawan bukan termasuk wilayah yang diprioritaskan untuk pengembangkan metode nyamuk Wolbachia. https://t.co/DFfgJbsoDF,0,0,0,0,in,1291246080269545472,1734423467511161211,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1734423467511161211,dinkes ungkap kota pahlawan bukan termasuk wilayah yang diprioritaskan untuk pengembangkan metode nyamuk wolbachia.
Tue Dec 12 02:47:32 +0000 2023,1734404591507357853,Benarkah Nyamuk Wolbachia Menyebabkan Radang Otak? https://t.co/KWXIWeOk9L,0,0,0,0,in,1616334886759174144,1734404591507357853,IDNTimesLife,https://twitter.com/IDNTimesLife/status/1734404591507357853,benarkah nyamuk wolbachia menyebabkan radang otak?
Tue Dec 12 01:13:54 +0000 2023,1734381025399300364,"#Pagidipikiranrakyat   Selamat Pagi Sobat PR! . Headline News hari ini di Koran Harian Umum Pikiran Rakyat Edisi No. 211 tahun LVIII, membahas tentang Nyamuk Wolbachia Masih Sulit Dipercaya, hingga TikTok Shop buka lagi.  .  Yuk baca Harian Umum Pikiran Rakyat!  #PikiranRakyat… https://t.co/Pc6p5KT9Wg",0,0,0,0,in,58880688,1734381025399300364,pikiran_rakyat,https://twitter.com/pikiran_rakyat/status/1734381025399300364,"selamat pagi sobat pr! . headline news hari ini di koran harian umum pikiran rakyat edisi no. 211 tahun lviii, membahas tentang nyamuk wolbachia masih sulit dipercaya, hingga tiktok shop buka lagi.  .  yuk baca harian umum pikiran rakyat!  …"
Tue Dec 12 01:12:29 +0000 2023,1734380670938710073,"Topik nyamuk wolbachia untuk pengendalian demam berdarah belakangan banyak diomongin, ada yang responnya positif ada juga yang nolak.  Taun 2017 lalu Ibu Adi Utarini share seputar ini di @TEDxJakarta: https://t.co/2en5slKnbp",0,0,0,0,in,17666340,1734380670938710073,qronoz,https://twitter.com/qronoz/status/1734380670938710073,"topik nyamuk wolbachia untuk pengendalian demam berdarah belakangan banyak diomongin, ada yang responnya positif ada juga yang nolak.  taun 2017 lalu ibu adi utarini share seputar ini di :"
Tue Dec 12 00:22:07 +0000 2023,1734367996100174144,Harapan Warga terhadap Percobaan Nyamuk Wolbachia di Ujungberung Bandung https://t.co/dLBIzOIdkO,0,0,0,0,in,23786106,1734367996100174144,kompasiana,https://twitter.com/kompasiana/status/1734367996100174144,harapan warga terhadap percobaan nyamuk wolbachia di ujungberung bandung
Mon Dec 11 10:15:57 +0000 2023,1734155051294478451,"Sebenarnya apa itu nyamuk Wolbachia, bagaimana teknologi Aedes aegypti Wolbachia ini bekerja, dan bagaimana metodenya ?? 🤔  #Jamkesjak #Jamkesjakinfo #UPJamkesjak #DBD #Wolbachia #Dengue #3MPlusWolbachia #Infokesehatan #DinasKesehatan #DKIJakarta #SuksesJakartaUntukIndonesia https://t.co/vUKSfzFGMa",0,0,2,2,in,1402904474243403784,1734155051294478451,jamkesjakarta,https://twitter.com/jamkesjakarta/status/1734155051294478451,"sebenarnya apa itu nyamuk wolbachia, bagaimana teknologi aedes aegypti wolbachia ini bekerja, dan bagaimana metodenya ?? 🤔"
Mon Dec 11 09:40:46 +0000 2023,1734146193872310433,"PEMERINTAH Kota Bandung  telah menyebar sebanyak 308 ember telur nyamuk Wolbachia di 15 RW yang  ada di Kelurahan Pasanggrahan, Kecamatan Ujungberung, November lalu.  Namun pro kontra masih terjadi   Sumber: https://t.co/FfXctSaQc8",0,0,0,1,in,68930552,1734146193872310433,mediaindonesia,https://twitter.com/mediaindonesia/status/1734146193872310433,"pemerintah kota bandung  telah menyebar sebanyak 308 ember telur nyamuk wolbachia di 15 rw yang  ada di kelurahan pasanggrahan, kecamatan ujungberung, november lalu.  namun pro kontra masih terjadi   sumber:"
Mon Dec 11 08:02:37 +0000 2023,1734121497105748382,Nyamuk Wolbachia Penyebab Radang Otak Japanese Encephalitis? https://t.co/xiksv4Q5tV,0,0,0,0,in,2985307064,1734121497105748382,ayobandungcom,https://twitter.com/ayobandungcom/status/1734121497105748382,nyamuk wolbachia penyebab radang otak japanese encephalitis?
Mon Dec 11 04:27:58 +0000 2023,1734067478299570233,"@DokterTifa Yg buat DBD itu cm nyamuk betina, nah nyamuk wolbachia yg dilepasin nyamuk jantan biar kawin sm betina. krn jantannya ada bakteri wolbachia telornya gbs netas jd ujung2nya berkurang dah nyamuknya. Bgitu kl kata websitenya (https://t.co/MFC0aFHVM2). cb banyakin baca drpd kena hoax",0,0,0,0,in,1723988744674635776,1731488408294588574,ohmyind_,https://twitter.com/ohmyind_/status/1734067478299570233,"yg buat dbd itu cm nyamuk betina, nah nyamuk wolbachia yg dilepasin nyamuk jantan biar kawin sm betina. krn jantannya ada bakteri wolbachia telornya gbs netas jd ujung2nya berkurang dah nyamuknya. bgitu kl kata websitenya ( cb banyakin baca drpd kena hoax"
Mon Dec 11 04:02:50 +0000 2023,1734061151385014730,"Beredar unggahan di Facebook narasi yang mengeklaim nyamuk wolbachia menimbulkan penyakit radang otak Japanese encephalitis.  Dilansir dari https://t.co/EL7ETNADxt, klaim bahwa nyamuk berbakteri Wolbachia dapat menularkan penyakit radang otak Japanese encephalitis adalah Hoaks. https://t.co/5Q4ydBNf27",0,0,0,0,in,3278251621,1734061151385014730,ppidkotabandung,https://twitter.com/ppidkotabandung/status/1734061151385014730,beredar unggahan di facebook narasi yang mengeklaim nyamuk wolbachia menimbulkan penyakit radang otak japanese encephalitis.  dilansir dari  klaim bahwa nyamuk berbakteri wolbachia dapat menularkan penyakit radang otak japanese encephalitis adalah hoaks.
Mon Dec 11 03:53:15 +0000 2023,1734058741627290010,Terimakasih Bu dr. Hj. Fadilah Sufari masih bertahan memperjuangkan kesehatan utk anak negeri  APA KABAR REKAYASA GENETIK NYAMUK WOLBACHIA ??? https://t.co/9OltnIuNtQ,0,0,1,0,in,164547036,1734058741627290010,Faza14278,https://twitter.com/Faza14278/status/1734058741627290010,terimakasih bu dr. hj. fadilah sufari masih bertahan memperjuangkan kesehatan utk anak negeri  apa kabar rekayasa genetik nyamuk wolbachia ???
Mon Dec 11 03:06:06 +0000 2023,1734046874360037802,"Banyak hoax bermunculan di media terkait teknologi nyamuk Aedes aegypti ber-Wolbachia.  Lalu, yang benar seperti apa ya? Yuk, simak penuturan lengkap dari peneliti pendamping riset teknologi Wolbachia, dr. Riris Andono Ahmad, MPH PhD hingga usai. https://t.co/N5v9vsYtfq",0,1,0,0,in,1184330792224190465,1734046870966853943,centertropmed,https://twitter.com/centertropmed/status/1734046874360037802,"banyak hoax bermunculan di media terkait teknologi nyamuk aedes aegypti ber-wolbachia.  lalu, yang benar seperti apa ya? yuk, simak penuturan lengkap dari peneliti pendamping riset teknologi wolbachia, dr. riris andono ahmad, mph phd hingga usai."
Sun Dec 10 14:27:24 +0000 2023,1733855943040155775,"Nahkan Doktor Kun Wardana Mengatakan Singapore Saja Telah Menolak Menjadi Kelinci Percobaan Penyebaran Nyamuk Wolbachia""  Selengkapnya Dengar di  👇👇👇👇 https://t.co/QXh9Gv3c8w  Sebarkan Biar Rakyat Semangkin Masif Menolak Penyebaran Nyamuk Jahanam Hasil Rekayasa Genetika.""",2,2,162,223,in,75519742,1733855943040155775,Nicho_Silalahi,https://twitter.com/Nicho_Silalahi/status/1733855943040155775,"nahkan doktor kun wardana mengatakan singapore saja telah menolak menjadi kelinci percobaan penyebaran nyamuk wolbachia""  selengkapnya dengar di  👇👇👇👇   sebarkan biar rakyat semangkin masif menolak penyebaran nyamuk jahanam hasil rekayasa genetika."""
Sun Dec 10 13:29:29 +0000 2023,1733841365119955311,"gw kaga paham tentang dunia kesehatan karena bukan ranah gw, enah itu pantogenesis, nyamuk apalah, tapi gw setuju yg dikatakan dokter tifa masuk akal.  proyek nyamuk wolbachia cuma ngabis2in anggran 😅😅 https://t.co/3p2VUvnp96",0,0,0,0,in,1594274770568482816,1733841365119955311,rakyatbiasa33,https://twitter.com/rakyatbiasa33/status/1733841365119955311,"gw kaga paham tentang dunia kesehatan karena bukan ranah gw, enah itu pantogenesis, nyamuk apalah, tapi gw setuju yg dikatakan dokter tifa masuk akal.  proyek nyamuk wolbachia cuma ngabis2in anggran 😅😅"
Sun Dec 10 12:00:00 +0000 2023,1733818845876351275,Belakangan ini ramai dibahas soal nyamuk wolbachia yang punya claim bisa menekan jumlah kasus DBD  Apa itu sebenarnya nyamuk wolbachia dan bagaimana caranya untuk membasmi DBD?👇🏻 https://t.co/jBl6SOcQdr,0,0,0,0,in,1456524392683302917,1733818845876351275,aicaredotId,https://twitter.com/aicaredotId/status/1733818845876351275,belakangan ini ramai dibahas soal nyamuk wolbachia yang punya claim bisa menekan jumlah kasus dbd  apa itu sebenarnya nyamuk wolbachia dan bagaimana caranya untuk membasmi dbd?👇🏻
Sun Dec 10 10:03:05 +0000 2023,1733789425656844565,"Begini Cara Kerja Nyamuk Wolbachia, Diklaim Bisa Atasi Tekan Kasus DBD https://t.co/7Cb6al39TQ",0,0,0,0,in,1268367990858235904,1733789425656844565,SwastikaAdvert,https://twitter.com/SwastikaAdvert/status/1733789425656844565,"begini cara kerja nyamuk wolbachia, diklaim bisa atasi tekan kasus dbd"
Sun Dec 10 06:50:46 +0000 2023,1733741024667894062,"Eh @Ngabila , nyamuk wolbachia itu jenis kelaminnya apa ya? Penasaran gua..!! https://t.co/uNflM0WlTw",0,8,6,15,in,1501239039357120512,1733741024667894062,ownerradikal1,https://twitter.com/ownerradikal1/status/1733741024667894062,"eh  , nyamuk wolbachia itu jenis kelaminnya apa ya? penasaran gua..!!"
Sun Dec 10 04:17:15 +0000 2023,1733702392762523890,GENCARKAN GERAKAN 3M SEREMPAK..! Masyarakat Jawa Barat Deklarasi Menolak Penyebaran Nyamuk Wolbachia https://t.co/qs6HAciLrh via @BERGELORA.COM https://t.co/5FsGmIlh9g,0,0,7,6,in,1284518394880864256,1733702392762523890,bergeloralah,https://twitter.com/bergeloralah/status/1733702392762523890,gencarkan gerakan 3m serempak..! masyarakat jawa barat deklarasi menolak penyebaran nyamuk wolbachia  via .com
Sun Dec 10 02:18:59 +0000 2023,1733672629419319794,RAKYAT BANDUNG MENOLAK PENYEBARAN NYAMUK BER WOLBACHIA !!  DAERAH LAIN MO DIEM AJE ??  #BerikanKomentarTerbaik @MprAldo https://t.co/9pXxRAwF3S,11,23,284,466,in,1633843478638784522,1733672629419319794,BabehAldoAje135,https://twitter.com/BabehAldoAje135/status/1733672629419319794,rakyat bandung menolak penyebaran nyamuk ber wolbachia !!  daerah lain mo diem aje ??
Sun Dec 10 02:18:34 +0000 2023,1733672523257266384,Proyek Nyamuk Wolbachia di Jakarta Sukses Jika 60 Persen Aedes Aegypti Terinfeksi https://t.co/CidMWXz73R #TempoMetro,0,0,0,0,in,18129942,1733672523257266384,tempodotco,https://twitter.com/tempodotco/status/1733672523257266384,proyek nyamuk wolbachia di jakarta sukses jika 60 persen aedes aegypti terinfeksi
Sat Dec 09 18:11:41 +0000 2023,1733549994064654567,"Nyamuk Wolbachia Dipercaya Dapat Menurunkan Penyebaran Penyakit Demam Berdarah, Berikut Penjelasan Pro dan Kontra  #PemukaRakyat #PMRNews  https://t.co/2xXIppIm7H",0,0,0,0,in,1589251258753220608,1733549994064654567,PemukaRakyatcom,https://twitter.com/PemukaRakyatcom/status/1733549994064654567,"nyamuk wolbachia dipercaya dapat menurunkan penyebaran penyakit demam berdarah, berikut penjelasan pro dan kontra"
Sat Dec 09 16:49:10 +0000 2023,1733529229533548738,Metode Wolbachia berhasil jika 60 persen nyamuk aedes ber-Wolbachia https://t.co/8oKbYC0obm,0,0,0,0,in,18071520,1733529229533548738,antaranews,https://twitter.com/antaranews/status/1733529229533548738,metode wolbachia berhasil jika 60 persen nyamuk aedes ber-wolbachia
Sat Dec 09 12:16:40 +0000 2023,1733460651635605785,Tiba-tiba di rumah gue kok ada nyamuk ya? Jangan-jangan bener yang dibilang @DokterTifa klo nyamuk Wolbachia punya Bill Gates udah disebar nih. 🤔 https://t.co/Qeyb1GNQib,1,1,0,1,in,68208622,1733460651635605785,ardibhironx,https://twitter.com/ardibhironx/status/1733460651635605785,tiba-tiba di rumah gue kok ada nyamuk ya? jangan-jangan bener yang dibilang  klo nyamuk wolbachia punya bill gates udah disebar nih. 🤔
Sat Dec 09 05:48:22 +0000 2023,1733362932665229701,Ketua Majelis Adat Sunda: Saya menginstruksikan berperang dengan Nyamuk Wolbachia https://t.co/uQagPpyIQ0,3,8,123,230,in,1613929735020773376,1733362932665229701,TedInvestigasi,https://twitter.com/TedInvestigasi/status/1733362932665229701,ketua majelis adat sunda: saya menginstruksikan berperang dengan nyamuk wolbachia
Fri Dec 08 16:06:50 +0000 2023,1733156188169417162,Penyebaran Nyamuk WOLBACHIA melanggar HAM dan berbahaya.  Mari kita tolak dengan berpartisipasi dalam somasi yang dipimpin oleh Tim https://t.co/aOjxKu5GkI,0,0,18,17,in,1571108545764130816,1733156188169417162,AGENDA21_EXPOSE,https://twitter.com/AGENDA21_EXPOSE/status/1733156188169417162,penyebaran nyamuk wolbachia melanggar ham dan berbahaya.  mari kita tolak dengan berpartisipasi dalam somasi yang dipimpin oleh tim
Fri Dec 08 13:38:55 +0000 2023,1733118964694471059,"Bali Tolak Rencana Kemenkes Lepas 200 Juta Nyamuk Wolbachia untuk Lawan DBD, Merasa Jadi 'Tikus Percobaan' https://t.co/dHmEPUPscU",0,0,0,1,in,350668803,1733118964694471059,indozonemedia,https://twitter.com/indozonemedia/status/1733118964694471059,"bali tolak rencana kemenkes lepas 200 juta nyamuk wolbachia untuk lawan dbd, merasa jadi 'tikus percobaan'"
Fri Dec 08 07:20:00 +0000 2023,1733023605569851646,"Rekayasa genetik nyamuk wolbachia. Wolbachia adalah bakteri alami yang berperan menekan persebaran virus penyebab DBD  Nyamuk ber-wolbachia ada sejak 2011, dimulai di Yogyakarta. Di daerah yg disebar dapat menurunkan kasus DBD sampai 77%   via @kominfo_jtg https://t.co/bzoIckNwgi",0,0,0,0,in,1006054070077964289,1733023605569851646,elshinta_tegal,https://twitter.com/elshinta_tegal/status/1733023605569851646,"rekayasa genetik nyamuk wolbachia. wolbachia adalah bakteri alami yang berperan menekan persebaran virus penyebab dbd  nyamuk ber-wolbachia ada sejak 2011, dimulai di yogyakarta. di daerah yg disebar dapat menurunkan kasus dbd sampai 77%   via"
Fri Dec 08 03:32:56 +0000 2023,1732966461768081575,"‼️ Menkes akan Digugat ‼️  Sebagai langkah awal gugatan Nyamuk Wolbachia, tim https://t.co/IgG4Pn9OrL bersama tim Prof. Richard Claproth akan mengirim surat somasi kepada Menkes.  Setiap orang yang menolak Nyamuk Wolbachia dapat berpartisipasi sebagai berikut:  Surat Somasi:… https://t.co/Bzg5H6QSSO",5,6,147,196,in,1613929735020773376,1732966461768081575,TedInvestigasi,https://twitter.com/TedInvestigasi/status/1732966461768081575,"‼️ menkes akan digugat ‼️  sebagai langkah awal gugatan nyamuk wolbachia, tim  bersama tim prof. richard claproth akan mengirim surat somasi kepada menkes.  setiap orang yang menolak nyamuk wolbachia dapat berpartisipasi sebagai berikut:  surat somasi:…"
Fri Dec 08 03:20:12 +0000 2023,1732963257097597406,Wolbachia..  Nyamuk baik atau berbahaya? Mau tahu… Yuk simak lebih lanjut dalam program INFUS... #rsadhyatma  #rsuddradhyatmamph  #rstugurejo  #rsudtugurejo https://t.co/t9ahWF4d9K,0,0,0,1,in,2714351082,1732963257097597406,Rs_Tugurejo,https://twitter.com/Rs_Tugurejo/status/1732963257097597406,wolbachia..  nyamuk baik atau berbahaya? mau tahu… yuk simak lebih lanjut dalam program infus...
Fri Dec 08 01:42:56 +0000 2023,1732938781416899051,"@mulkanjabariyan Usul bole? Sy usul ketiga org ini diangkat jd Duta Nyamuk Wolbachia"" tp sebelumx dikunci dlm satu kamar bareng nyamuk wolbachia yg katax nyamuk baik skitar 3 hari aja 😅🙏  https://t.co/x1B01sSQCi""",0,0,3,1,in,602593737,1732752521213661473,MKZxRoel,https://twitter.com/MKZxRoel/status/1732938781416899051,"usul bole? sy usul ketiga org ini diangkat jd duta nyamuk wolbachia"" tp sebelumx dikunci dlm satu kamar bareng nyamuk wolbachia yg katax nyamuk baik skitar 3 hari aja 😅🙏"
Fri Dec 08 01:00:00 +0000 2023,1732927977204445470,Nyamuk dengan bakteri 'Wolbachia' diklaim dapat menurunkan penyebaran kasus DBD. Bagaimana cara kerja nyamuk ber-Wolbachia melawan DBD? Simak #Infografis #CNNIndonesia: https://t.co/cuQHNEiIaz https://t.co/kTtaffE6DR,1,0,3,2,in,17128975,1732927977204445470,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1732927977204445470,nyamuk dengan bakteri 'wolbachia' diklaim dapat menurunkan penyebaran kasus dbd. bagaimana cara kerja nyamuk ber-wolbachia melawan dbd? simak  :
Thu Dec 07 14:05:39 +0000 2023,1732763305675047177,"Klaim Kemenkes &amp  UGM: Nyamuk Wolbachia Efektif Turunkan DBD 77% di Yogyakarta  Di Bali DBD menurun/bervariasi mirip Yogyakarta tanpa adanya Nyamuk Wolbachia, diklaim akibat perubahan iklim  Artinya Kemenkes &amp  UGM adalah 🤡 dan klaimnya adalah 💩 https://t.co/PAgPKoFs9v",2,6,71,97,in,1613929735020773376,1732763305675047177,TedInvestigasi,https://twitter.com/TedInvestigasi/status/1732763305675047177,"klaim kemenkes &amp  ugm: nyamuk wolbachia efektif turunkan dbd 77% di yogyakarta  di bali dbd menurun/bervariasi mirip yogyakarta tanpa adanya nyamuk wolbachia, diklaim akibat perubahan iklim  artinya kemenkes &amp  ugm adalah 🤡 dan klaimnya adalah 💩"
Thu Dec 07 13:35:07 +0000 2023,1732755619697054078,"https://t.co/a76deeUcnB Sy dituduh sdh memfitnah nyamuk wolbachia, wkwkwk",1,5,10,28,in,1400484426165866508,1732755619697054078,tamim_pardede,https://twitter.com/tamim_pardede/status/1732755619697054078,"sy dituduh sdh memfitnah nyamuk wolbachia, wkwkwk"
Thu Dec 07 12:19:37 +0000 2023,1732736619046986029,Prof Dr Aryati dr MKes SpPK(K) menceritakan bahwa penelitian mengenai nyamuk Wolbachia telah melalui perjalanan panjang. #publisherstory #beritaanaksurabaya https://t.co/jrlGN0lGLg,0,1,2,1,in,759692754985242625,1732736619046986029,kumparan,https://twitter.com/kumparan/status/1732736619046986029,prof dr aryati dr mkes sppk(k) menceritakan bahwa penelitian mengenai nyamuk wolbachia telah melalui perjalanan panjang.
Thu Dec 07 11:43:02 +0000 2023,1732727412994216011,Gerakan Sehat Untuk Rakyat Indonesia #tolaknyamukwolbachia #nyamukwolbachia #pandemictreaty @AksiBuruh @DaengWahidin2 @m_mirah https://t.co/L6Y2RoAuDU,1,0,4,21,in,731579838625013760,1732727412994216011,Aspek_Indonesia,https://twitter.com/Aspek_Indonesia/status/1732727412994216011,gerakan sehat untuk rakyat indonesia
Thu Dec 07 11:35:14 +0000 2023,1732725450580074626,Sosialisasi Bahaya Nyamuk Yang Terpapar Bakteri Wolbachia #nyamukwolbachia @AksiBuruh @m_mirah @DaengWahidin2 https://t.co/zWktY12Ffo,0,0,0,3,in,731579838625013760,1732725450580074626,Aspek_Indonesia,https://twitter.com/Aspek_Indonesia/status/1732725450580074626,sosialisasi bahaya nyamuk yang terpapar bakteri wolbachia
Thu Dec 07 11:05:13 +0000 2023,1732717894591816002,"Hingga Saat Ini Belum Ada Wacana Penyebarluasan Nyamuk Wolbachia,  Termasuk di Tuban https://t.co/W4pBxkrBAq",0,0,0,0,in,2543075562,1732717894591816002,radartuban,https://twitter.com/radartuban/status/1732717894591816002,"hingga saat ini belum ada wacana penyebarluasan nyamuk wolbachia,  termasuk di tuban"
Thu Dec 07 08:09:44 +0000 2023,1732673734220095683,Kegiatan On The Job Training Evaluasi strategi dan manajemen implementasi teknologi nyamuk aides aegypti ber- wolbachia tingkat Kota Bandung.   @emadisyanjak @AbriwansyahF @surjana324 @halo_bandung @humasbandung_ @DiskominfoBdg https://t.co/DQy0218sSe,0,0,0,1,in,1910118559,1732673734220095683,Ujungberung_Kec,https://twitter.com/Ujungberung_Kec/status/1732673734220095683,kegiatan on the job training evaluasi strategi dan manajemen implementasi teknologi nyamuk aides aegypti ber- wolbachia tingkat kota bandung.
Thu Dec 07 06:42:59 +0000 2023,1732651901177696357,"Pernah dengar kabar rekayasa genetik nyamuk wolbachia?  Wolbachia adalah bakteri alami yang berperan menekan persebaran virus penyebab DBD  Nyamuk ber-wolbachia telah ada sejak 2011, yang dimulai di Yogyakarta. Nah di daerah yg telah disebar dapat menurunkan kasus DBD sampai 77%. https://t.co/iSu6Jbf5pq",0,0,0,2,in,819065767463292928,1732651901177696357,kominfo_jtg,https://twitter.com/kominfo_jtg/status/1732651901177696357,"pernah dengar kabar rekayasa genetik nyamuk wolbachia?  wolbachia adalah bakteri alami yang berperan menekan persebaran virus penyebab dbd  nyamuk ber-wolbachia telah ada sejak 2011, yang dimulai di yogyakarta. nah di daerah yg telah disebar dapat menurunkan kasus dbd sampai 77%."
Thu Dec 07 06:36:25 +0000 2023,1732650248831709663,#wolbachia #nyamuk #BillGates #jokowi Penelitian Kejahatan Terorganisir VS Penelitian Kebenaran Teroganisir https://t.co/dNOptEBYZ6 via @BERGELORA.COM,0,0,0,0,in,1284518394880864256,1732650248831709663,bergeloralah,https://twitter.com/bergeloralah/status/1732650248831709663,penelitian kejahatan terorganisir vs penelitian kebenaran teroganisir  via .com
Thu Dec 07 05:05:29 +0000 2023,1732627367716385063,Pemerintah pusat melalui Kementerian Kesehatan telah mulai melakukan inovasi untuk menekan penyebaran demam berdarah dengue (DBD) dengan menyebar nyamuk wolbachia.  https://t.co/X8NDDOhzgm,0,0,0,0,in,987881287896649728,1732627367716385063,Kendarinformasi,https://twitter.com/Kendarinformasi/status/1732627367716385063,pemerintah pusat melalui kementerian kesehatan telah mulai melakukan inovasi untuk menekan penyebaran demam berdarah dengue (dbd) dengan menyebar nyamuk wolbachia.
Wed Dec 06 19:50:00 +0000 2023,1732487573631889850,Kita Sambut Pahlawan Pembasmi Demam Berdarah 🏆 📷 Nyamuk Baik Wolbachia 📷 Via @KemenkesRI  https://t.co/MDOp4BBbc1,0,0,0,0,in,121640063,1732487573631889850,RadioElshinta,https://twitter.com/RadioElshinta/status/1732487573631889850,kita sambut pahlawan pembasmi demam berdarah 🏆 📷 nyamuk baik wolbachia 📷 via
Wed Dec 06 13:30:18 +0000 2023,1732392019165917337,"WOLBACHIA: Antisipasi Penolakan, Pemkot Semarang Gencarkan Sosialisasi Nyamuk Wolbachia  https://t.co/idl9OmNyhM",1,0,0,2,in,41730943,1732392019165917337,VIVAcoid,https://twitter.com/VIVAcoid/status/1732392019165917337,"wolbachia: antisipasi penolakan, pemkot semarang gencarkan sosialisasi nyamuk wolbachia"
Wed Dec 06 08:55:06 +0000 2023,1732322763376074822,🗣 Adi: “Bakteri wolbachia atau nyamuk sebagai inangnya bukanlah organisme dari hasil rekayasa genetika yang dilakukan di laboratorium.” https://t.co/GkKOyVyRMe,0,1,0,0,in,18129942,1732322734468964425,tempodotco,https://twitter.com/tempodotco/status/1732322763376074822,🗣 adi: “bakteri wolbachia atau nyamuk sebagai inangnya bukanlah organisme dari hasil rekayasa genetika yang dilakukan di laboratorium.”
Wed Dec 06 08:54:59 +0000 2023,1732322734468964425,Istilah nyamuk wolbachia banyak dibicarakan warganet di media sosial. Salah satu akun dalam X bahkan menyebut nyamuk wolbachia sebagai senjata baru hingga menyebarkan hoaks.  Seperti apa faktanya?🤔  #TempoThread #wolbachia https://t.co/27vayo86Qh,0,2,1,2,in,18129942,1732322734468964425,tempodotco,https://twitter.com/tempodotco/status/1732322734468964425,istilah nyamuk wolbachia banyak dibicarakan warganet di media sosial. salah satu akun dalam x bahkan menyebut nyamuk wolbachia sebagai senjata baru hingga menyebarkan hoaks.  seperti apa faktanya?🤔
Wed Dec 06 08:37:44 +0000 2023,1732318394601623816,@sasaranbina @elizabethlisa76 SEBARKAN MASSIVE ‼️ BANDUNG SIAP HADIR⁉️ IBU SITI FADILAH MENERIMA TANTANGAN ARIE KARIMAH UNTUK DISKUSI NYAMUK WOLBACHIA !! JANGAN NGELES !! https://t.co/SoQfYORyJK,0,0,0,0,in,1465587620616884230,1732042275667276222,BabehAldoAje,https://twitter.com/BabehAldoAje/status/1732318394601623816,sebarkan massive ‼️ bandung siap hadir⁉️ ibu siti fadilah menerima tantangan arie karimah untuk diskusi nyamuk wolbachia !! jangan ngeles !!
